Jitter Level,Blur Level,Loss 1,Loss 2,Loss 3
0.0,0.0,0.0008563399314880371,0.3664383292198181,0.36729466915130615
0.0,0.0,0.0008540749549865723,0.367107629776001,0.36796170473098755
0.0,0.0,0.0011402368545532227,0.36738085746765137,0.3685210943222046
0.0,0.0,0.0007644891738891602,0.36652672290802,0.3672912120819092
0.0,0.0,0.001137077808380127,0.3674142360687256,0.3685513138771057
0.0,0.0,0.0007470846176147461,0.3665342330932617,0.36728131771087646
0.0,0.0,0.0009006261825561523,0.36787575483322144,0.3687763810157776
0.0,0.0,0.000985264778137207,0.3663615584373474,0.3673468232154846
0.0,0.0,0.0006998777389526367,0.36726927757263184,0.3679691553115845
0.0,0.0,0.0008191466331481934,0.3669452667236328,0.367764413356781
0.0,0.0,0.0009805560111999512,0.367215096950531,0.36819565296173096
0.0,0.0,0.0006981492042541504,0.3671935200691223,0.36789166927337646
0.0,0.0,0.0011254549026489258,0.3671196699142456,0.36824512481689453
0.0,0.0,0.001007676124572754,0.3671311140060425,0.36813879013061523
0.0,0.0,0.0008766651153564453,0.36759746074676514,0.3684741258621216
0.0,0.0,0.0008320212364196777,0.366380512714386,0.36721253395080566
0.0,0.0,0.0008140206336975098,0.36717039346694946,0.367984414100647
0.0,0.0,0.0010976195335388184,0.36763691902160645,0.36873453855514526
0.0,0.0,0.0009124875068664551,0.36608827114105225,0.3670007586479187
0.0,0.0,0.0012537837028503418,0.36834967136383057,0.3696034550666809
0.0,0.0,0.0008538365364074707,0.3673285245895386,0.36818236112594604
0.0,0.0,0.0008504390716552734,0.3662903308868408,0.3671407699584961
0.0,0.0,0.0011219382286071777,0.36724239587783813,0.3683643341064453
0.0,0.0,0.0011196732521057129,0.36695969104766846,0.36807936429977417
0.0,0.0,0.0008819699287414551,0.3673091530799866,0.368191123008728
0.0,0.0,0.0009185075759887695,0.36686015129089355,0.3677786588668823
0.0,0.0,0.00098419189453125,0.36723560094833374,0.368219792842865
0.0,0.0,0.0009371638298034668,0.36673516035079956,0.367672324180603
0.0,0.0,0.000898897647857666,0.3674362301826477,0.36833512783050537
0.0,0.0,0.0008723735809326172,0.3663100600242615,0.3671824336051941
0.0,0.0,0.0009354948997497559,0.36745113134384155,0.3683866262435913
0.0,0.0,0.0009073019027709961,0.3667867183685303,0.36769402027130127
0.0,0.0,0.0010467171669006348,0.3673276901245117,0.36837440729141235
0.0,0.0,0.0010859370231628418,0.3679966926574707,0.36908262968063354
0.0,0.0,0.0008465051651000977,0.3664868474006653,0.3673333525657654
0.0,0.0,0.0009328722953796387,0.36670368909835815,0.3676365613937378
0.0,0.0,0.0008475780487060547,0.3660915493965149,0.36693912744522095
0.0,0.0,0.0009405612945556641,0.367246150970459,0.36818671226501465
0.0,0.0,0.000986635684967041,0.3674752116203308,0.36846184730529785
0.0,0.0,0.000802159309387207,0.3672657608985901,0.3680679202079773
0.0,0.0,0.0009818673133850098,0.36704087257385254,0.36802273988723755
0.0,0.0,0.0008856654167175293,0.36622267961502075,0.3671083450317383
0.0,0.0,0.0010237693786621094,0.3677693009376526,0.3687930703163147
0.0,0.0,0.0010966062545776367,0.36719006299972534,0.368286669254303
0.0,0.0,0.0013289451599121094,0.3671896457672119,0.368518590927124
0.0,0.0,0.0009311437606811523,0.36703383922576904,0.3679649829864502
0.0,0.0,0.0011147856712341309,0.3679838180541992,0.36909860372543335
0.0,0.0,0.0008656978607177734,0.3664711117744446,0.36733680963516235
0.0,0.0,0.001005709171295166,0.3677883744239807,0.3687940835952759
0.0,0.0,0.0020821690559387207,0.3752369284629822,0.3773190975189209
0.0,0.0,0.000861823558807373,0.36744797229766846,0.36830979585647583
0.0,0.0,0.0014767050743103027,0.3677109479904175,0.3691876530647278
0.0,0.0,0.0006681680679321289,0.3668241500854492,0.36749231815338135
0.0,0.0,0.0009473562240600586,0.36757439374923706,0.3685217499732971
0.0,0.0,0.0008450150489807129,0.36713600158691406,0.3679810166358948
0.0,0.0,0.0008029937744140625,0.367462158203125,0.36826515197753906
0.0,0.0,0.0010015368461608887,0.36723220348358154,0.36823374032974243
0.0,0.0,0.0007372498512268066,0.36747974157333374,0.36821699142456055
0.0,0.0,0.0010181665420532227,0.3669818639755249,0.3680000305175781
0.0,0.0,0.0012283921241760254,0.3671925663948059,0.36842095851898193
0.0,0.0,0.0009350180625915527,0.3671545386314392,0.36808955669403076
0.0,0.0,0.0009275674819946289,0.36709821224212646,0.3680257797241211
0.0,0.0,0.0008178949356079102,0.3672218322753906,0.36803972721099854
0.0,0.0,0.0012300610542297363,0.3672363758087158,0.36846643686294556
0.0,0.0,0.0009846091270446777,0.3668607473373413,0.367845356464386
0.0,0.0,0.0009185671806335449,0.36701226234436035,0.3679308295249939
0.0,0.0,0.0008803606033325195,0.3671659827232361,0.3680463433265686
0.0,0.0,0.0007115602493286133,0.3668484091758728,0.3675599694252014
0.0,0.0,0.0008137822151184082,0.3669118881225586,0.367725670337677
0.0,0.0,0.0010038018226623535,0.36711758375167847,0.3681213855743408
0.0,0.0,0.0008146166801452637,0.3664758801460266,0.3672904968261719
0.0,0.0,0.0009249448776245117,0.3668487071990967,0.3677736520767212
0.0,0.0,0.001066744327545166,0.3667728900909424,0.36783963441848755
0.0,0.0,0.0008591413497924805,0.3665885925292969,0.36744773387908936
0.0,0.0,0.0010486841201782227,0.3674091100692749,0.3684577941894531
0.0,0.0,0.000832676887512207,0.36726921796798706,0.36810189485549927
0.0,0.0,0.0010035037994384766,0.3668372631072998,0.3678407669067383
0.0,0.0,0.0007548928260803223,0.3674033284187317,0.368158221244812
0.0,0.0,0.0010502338409423828,0.3669546842575073,0.3680049180984497
0.0,0.0,0.0008019804954528809,0.36711418628692627,0.36791616678237915
0.0,0.0,0.001060187816619873,0.3665248155593872,0.3675850033760071
0.0,0.0,0.0011023879051208496,0.366998553276062,0.36810094118118286
0.0,0.0,0.0008121728897094727,0.3670201301574707,0.3678323030471802
0.0,0.0,0.0008828639984130859,0.3679584860801697,0.36884135007858276
0.0,0.0,0.000962674617767334,0.3672574758529663,0.36822015047073364
0.0,0.0,0.0008723735809326172,0.3669653534889221,0.36783772706985474
0.0,0.0,0.0008838772773742676,0.3669748306274414,0.3678587079048157
0.0,0.0,0.0007620453834533691,0.36703765392303467,0.36779969930648804
0.0,0.0,0.0008214712142944336,0.36699342727661133,0.36781489849090576
0.0,0.0,0.001198410987854004,0.36809760332107544,0.36929601430892944
0.0,0.0,0.0008771419525146484,0.3668229579925537,0.36770009994506836
0.0,0.0,0.0011608004570007324,0.3671104311943054,0.36827123165130615
0.0,0.0,0.0008711814880371094,0.3667079210281372,0.3675791025161743
0.0,0.0,0.0009760856628417969,0.36653202772140503,0.3675081133842468
0.0,0.0,0.0008480548858642578,0.3671138286590576,0.3679618835449219
0.0,0.0,0.0008440017700195312,0.367137610912323,0.36798161268234253
0.0,0.0,0.0008254051208496094,0.36671245098114014,0.36753785610198975
0.0,0.0,0.0010726451873779297,0.36731743812561035,0.3683900833129883
0.0,0.0,0.0009628534317016602,0.36691200733184814,0.3678748607635498
0.0,0.0,0.000794827938079834,0.3677893877029419,0.36858421564102173
0.0,0.0,0.0009264945983886719,0.3674994707107544,0.36842596530914307
0.0,0.0,0.0010199546813964844,0.36729055643081665,0.36831051111221313
0.0,0.0,0.0008186697959899902,0.36819857358932495,0.36901724338531494
0.0,0.0,0.0010153651237487793,0.3677194118499756,0.36873477697372437
0.0,0.0,0.0010045766830444336,0.3666338324546814,0.36763840913772583
0.0,0.0,0.0012184977531433105,0.3676602840423584,0.3688787817955017
0.0,0.0,0.000864863395690918,0.36674463748931885,0.36760950088500977
0.0,0.0,0.0011037588119506836,0.3696240782737732,0.3707278370857239
0.0,0.0,0.0009091496467590332,0.36673611402511597,0.367645263671875
0.0,0.0,0.0008878707885742188,0.3668452501296997,0.3677331209182739
0.0,0.0,0.0008048415184020996,0.3673825263977051,0.3681873679161072
0.0,0.0,0.0008604526519775391,0.36694514751434326,0.3678056001663208
0.0,0.0,0.0008338093757629395,0.3674108386039734,0.36824464797973633
0.0,0.0,0.001232445240020752,0.36745643615722656,0.3686888813972473
0.0,0.0,0.0008673667907714844,0.36728858947753906,0.36815595626831055
0.0,0.0,0.0009755492210388184,0.3676499128341675,0.3686254620552063
0.0,0.0,0.0008482933044433594,0.36705899238586426,0.3679072856903076
0.0,0.0,0.003702223300933838,0.3673126697540283,0.37101489305496216
0.0,0.0,0.0009571313858032227,0.3678613305091858,0.368818461894989
0.0,0.0,0.0010204911231994629,0.3692687749862671,0.37028926610946655
0.0,0.0,0.000928342342376709,0.3668975830078125,0.3678259253501892
0.0,0.0,0.0009601712226867676,0.367336630821228,0.3682968020439148
0.0,0.0,0.0008127093315124512,0.3671492338180542,0.36796194314956665
0.0,0.0,0.0008147358894348145,0.3671625852584839,0.3679773211479187
0.0,0.0,0.000774681568145752,0.36708152294158936,0.3678562045097351
0.0,0.0,0.002001166343688965,0.37164735794067383,0.3736485242843628
0.0,0.0,0.0009291768074035645,0.3673601746559143,0.36828935146331787
0.0,0.0,0.0008432269096374512,0.3674793243408203,0.36832255125045776
0.0,0.0,0.0008018612861633301,0.36753153800964355,0.3683333992958069
0.0,0.0,0.0009056329727172852,0.36693447828292847,0.36784011125564575
0.0,0.0,0.0009095668792724609,0.3671741485595703,0.3680837154388428
0.0,0.0,0.0008797049522399902,0.36706554889678955,0.36794525384902954
0.0,0.0,0.00067901611328125,0.36683887243270874,0.36751788854599
0.0,0.0,0.0008555054664611816,0.3669862151145935,0.3678417205810547
0.0,0.0,0.000882565975189209,0.3670915365219116,0.36797410249710083
0.0,0.0,0.0009753704071044922,0.3672632575035095,0.368238627910614
0.0,0.0,0.000979781150817871,0.36607980728149414,0.367059588432312
0.0,0.0,0.0011444091796875,0.3688655495643616,0.3700099587440491
0.0,0.0,0.001025855541229248,0.36791515350341797,0.3689410090446472
0.0,0.0,0.0010044574737548828,0.3672335147857666,0.3682379722595215
0.0,0.0,0.0008209943771362305,0.3672299385070801,0.3680509328842163
0.0,0.0,0.0008619427680969238,0.3669329881668091,0.367794930934906
0.0,0.0,0.0009191632270812988,0.367470920085907,0.3683900833129883
0.0,0.0,0.0009462237358093262,0.366976797580719,0.3679230213165283
0.0,0.0,0.0008537769317626953,0.3676283359527588,0.3684821128845215
0.0,0.0,0.0009489059448242188,0.3676380515098572,0.3685869574546814
0.0,0.0,0.0015243291854858398,0.37075603008270264,0.3722803592681885
0.0,0.0,0.0011647343635559082,0.36772966384887695,0.36889439821243286
0.0,0.0,0.0009125471115112305,0.36676907539367676,0.367681622505188
0.0,0.0,0.0011498332023620605,0.367440402507782,0.36859023571014404
0.0,0.0,0.0008974075317382812,0.36686623096466064,0.3677636384963989
