2D_projection_error,3D_projection_error,mape_loss
3.8387839794158936,156.49798583984375,119.4996109008789
6.360260963439941,165.94570922851562,72.97065734863281
4.184627056121826,170.89804077148438,64.27813720703125
4.396153926849365,167.82534790039062,56.5695686340332
4.650906562805176,157.9558868408203,65.21175384521484
5.246129035949707,149.44015502929688,61.4525032043457
4.052516937255859,194.95556640625,82.0819091796875
4.670215606689453,187.5177764892578,76.71598815917969
4.091310977935791,198.22767639160156,58.077537536621094
4.373564720153809,220.53993225097656,81.97087097167969
4.060168743133545,195.7185516357422,64.05706024169922
4.155303955078125,208.63136291503906,74.35829162597656
4.333713531494141,223.5430450439453,66.44783020019531
4.137165546417236,233.8402099609375,60.55390930175781
3.860868215560913,200.36148071289062,84.26612854003906
5.403934478759766,157.30517578125,63.856895446777344
3.6630616188049316,150.51930236816406,62.300472259521484
3.8092331886291504,166.30555725097656,69.41009521484375
4.140439033508301,198.1649932861328,68.13805389404297
3.835102081298828,192.46180725097656,60.364776611328125
4.406123638153076,127.63941192626953,113.04916381835938
4.7382731437683105,194.8095245361328,90.50743865966797
4.236015319824219,182.12001037597656,80.61843872070312
3.1267199516296387,227.02281188964844,83.91910552978516
5.088897705078125,212.90158081054688,143.4200897216797
4.234047889709473,162.3568115234375,61.568321228027344
3.9372620582580566,154.75881958007812,109.98005676269531
4.646981239318848,152.82762145996094,86.78895568847656
6.158377170562744,175.21902465820312,68.22442626953125
5.7685933113098145,202.86080932617188,60.59984588623047
4.677647590637207,193.7428436279297,120.63175201416016
4.240058422088623,189.05076599121094,68.74861907958984
9.42041301727295,171.76266479492188,74.01004791259766
3.5950963497161865,207.08224487304688,88.76529693603516
4.320423126220703,157.84515380859375,61.20505905151367
4.369909763336182,168.91848754882812,61.53667449951172
4.090911388397217,135.70384216308594,68.56649780273438
6.063263416290283,144.32455444335938,73.91571044921875
4.875463962554932,177.91574096679688,63.372135162353516
5.457521915435791,182.2284698486328,74.02278900146484
3.9990718364715576,157.5149383544922,57.79507064819336
4.648772239685059,117.9122543334961,98.24652099609375
4.435737133026123,197.97891235351562,98.29170227050781
4.215121746063232,192.9569854736328,90.16560363769531
5.526422023773193,188.51344299316406,65.88765716552734
4.207382678985596,203.59671020507812,58.3082275390625
4.354702949523926,168.9628448486328,53.65559387207031
5.060276508331299,176.96099853515625,59.48795700073242
4.153031826019287,213.60646057128906,91.25391387939453
7.130415439605713,158.17018127441406,65.15471649169922
4.7154998779296875,201.6385498046875,66.68380737304688
3.6659646034240723,192.16282653808594,70.79727935791016
4.376205921173096,164.75938415527344,68.63261413574219
3.664574384689331,170.75717163085938,81.43148803710938
5.113953590393066,159.39817810058594,59.98219299316406
4.865176677703857,187.27655029296875,58.78765106201172
3.574186086654663,193.04440307617188,72.13623809814453
4.65561580657959,172.4472198486328,72.45806121826172
4.105792999267578,194.5657958984375,87.80875396728516
4.505300045013428,192.27078247070312,65.5003662109375
4.914198398590088,185.9090118408203,70.13252258300781
7.677717685699463,121.3979263305664,79.3763656616211
5.113129615783691,205.5917510986328,77.99793243408203
4.920327663421631,141.65809631347656,68.49840545654297
4.7163519859313965,186.3771209716797,66.68264770507812
3.910102128982544,199.70989990234375,61.09482192993164
3.6834144592285156,186.35659790039062,86.11739349365234
4.78889799118042,210.30442810058594,72.90821838378906
4.4458327293396,213.51608276367188,69.95948791503906
3.471203565597534,202.29945373535156,76.74278259277344
5.942202091217041,155.49893188476562,54.38678741455078
4.8589324951171875,181.0388946533203,97.85841369628906
4.649147987365723,157.48585510253906,55.59914779663086
4.985560894012451,188.89865112304688,65.78137969970703
6.95229959487915,153.47813415527344,78.7762451171875
4.712758541107178,179.5534210205078,80.54426574707031
4.282132625579834,184.91542053222656,67.62493133544922
4.3930768966674805,231.53257751464844,50.59514617919922
3.9749367237091064,147.89891052246094,71.4395751953125
3.9244937896728516,180.2847900390625,71.52278137207031
4.6975998878479,167.9551239013672,59.358238220214844
5.768786907196045,171.92083740234375,98.80754089355469
3.4004485607147217,196.21934509277344,82.52149963378906
4.372342109680176,166.26058959960938,94.93592071533203
3.685427188873291,168.39437866210938,70.52964782714844
4.180957317352295,180.73110961914062,51.101104736328125
4.814466953277588,245.64144897460938,74.66107177734375
4.1834259033203125,176.39207458496094,74.76730346679688
4.29186487197876,165.8637237548828,72.20103454589844
4.465359210968018,126.5364761352539,101.36387634277344
3.601874589920044,188.33827209472656,64.92240905761719
4.832353591918945,140.42697143554688,63.50324630737305
4.426577091217041,173.25157165527344,77.6281509399414
4.005203723907471,170.48455810546875,62.179054260253906
4.868747234344482,136.28700256347656,65.06668853759766
4.357280254364014,207.39404296875,74.26023864746094
4.952114105224609,220.70826721191406,66.392822265625
5.632032871246338,171.25228881835938,91.36695861816406
3.6834800243377686,201.16180419921875,55.80160140991211
4.599547863006592,111.85095977783203,67.9370346069336
3.8899002075195312,189.55865478515625,100.23844146728516
4.444768905639648,238.6936798095703,73.64804077148438
5.945504665374756,143.38087463378906,62.433982849121094
5.4876861572265625,197.78590393066406,70.72254180908203
4.134995460510254,164.51853942871094,70.7058334350586
4.265699863433838,188.7793426513672,64.42767333984375
3.3623764514923096,124.9760513305664,55.71500778198242
3.9221420288085938,145.05169677734375,51.981849670410156
4.285646915435791,190.9443817138672,77.39710998535156
4.54074239730835,214.26063537597656,83.21562957763672
4.395720958709717,193.25225830078125,65.3621826171875
4.0936784744262695,180.99752807617188,80.07563018798828
3.7158238887786865,155.8616943359375,74.62696075439453
3.7796661853790283,139.00823974609375,67.68695831298828
4.944366455078125,158.2690887451172,70.990234375
3.8946869373321533,162.4237518310547,57.63234329223633
5.21752405166626,191.5495147705078,83.85395050048828
5.8249101638793945,177.45855712890625,73.7132339477539
3.913999319076538,232.6599578857422,96.37448120117188
4.740711212158203,141.18019104003906,67.87769317626953
3.9184365272521973,221.402099609375,70.51651763916016
5.7323527336120605,157.28189086914062,96.14098358154297
4.25286865234375,208.0454559326172,110.23390197753906
4.316230297088623,156.0269775390625,71.85710144042969
4.862274169921875,157.0846405029297,61.499725341796875
4.37300443649292,178.4048309326172,65.27913665771484
4.768831729888916,172.44058227539062,67.26237487792969
5.092094421386719,223.43585205078125,59.32769012451172
4.345992565155029,157.45289611816406,67.49764251708984
3.3452515602111816,160.6233367919922,64.06575012207031
4.613999843597412,174.94229125976562,64.96611785888672
5.056495666503906,181.52430725097656,71.75525665283203
4.492894649505615,200.69374084472656,69.88690185546875
4.616315841674805,165.24960327148438,60.486793518066406
3.8813788890838623,173.15745544433594,64.47280883789062
4.742181301116943,177.19517517089844,470.7197265625
4.4452691078186035,187.43031311035156,64.27407836914062
4.507376194000244,221.6664276123047,75.41175079345703
4.088203430175781,187.7502899169922,53.64297103881836
5.012513160705566,189.66885375976562,76.08383178710938
4.130410671234131,184.80450439453125,64.39478302001953
4.167261600494385,142.0938262939453,64.72496032714844
5.369288444519043,214.869140625,56.42082214355469
4.959664821624756,165.85984802246094,133.8306121826172
3.396627187728882,158.1884307861328,55.852542877197266
3.458265781402588,146.28775024414062,63.668941497802734
4.754626274108887,230.4084930419922,80.36653137207031
4.557490825653076,189.73858642578125,68.90973663330078
4.660849571228027,169.47190856933594,64.83118438720703
4.625016689300537,148.04090881347656,78.08551788330078
4.57352876663208,185.9066162109375,64.6363525390625
4.333456516265869,228.0485076904297,64.52684020996094
4.094146251678467,199.0839080810547,65.09636688232422
4.4548773765563965,198.58644104003906,70.96546173095703
3.619112491607666,145.88784790039062,66.05878448486328
4.1605730056762695,246.85662841796875,84.67466735839844
5.071569919586182,139.1022186279297,76.45576477050781
4.77133321762085,171.40345764160156,66.74715423583984
4.031163692474365,196.0916290283203,57.593875885009766
3.6127376556396484,184.0141143798828,59.443058013916016
4.809455871582031,127.24617004394531,52.67613983154297
4.571932315826416,214.335693359375,105.45661163330078
4.517426013946533,143.30284118652344,63.63642120361328
3.8212966918945312,201.44723510742188,74.56636047363281
3.8442654609680176,196.93153381347656,70.3743896484375
3.6743016242980957,175.4718475341797,70.2496109008789
4.649510383605957,199.7836151123047,162.01754760742188
4.746621608734131,173.84646606445312,67.75216674804688
4.640983581542969,162.57330322265625,106.70490264892578
3.71457839012146,196.6092987060547,61.85296630859375
4.304861545562744,233.83876037597656,58.3916130065918
4.292959213256836,168.95545959472656,76.79734802246094
4.0888352394104,211.69175720214844,79.64437866210938
4.58474063873291,150.41502380371094,50.422889709472656
3.960611343383789,138.86231994628906,66.59278869628906
5.1372880935668945,141.85585021972656,79.40132904052734
4.372847080230713,120.30046081542969,61.817771911621094
4.208611965179443,157.9436798095703,53.501075744628906
3.9273324012756348,158.6280975341797,69.4281005859375
4.264212131500244,222.640869140625,86.07246398925781
4.7269768714904785,170.5137939453125,66.03853607177734
3.8966472148895264,151.47744750976562,59.80021286010742
4.17544412612915,213.6390838623047,73.69322204589844
4.788759231567383,185.1424560546875,104.06370544433594
5.549197196960449,238.84283447265625,71.90357971191406
4.432645797729492,161.13580322265625,60.7391242980957
4.365760803222656,185.5232696533203,83.89013671875
4.855233669281006,189.64337158203125,60.87384796142578
4.543552398681641,142.7210693359375,55.931495666503906
4.534148693084717,187.21795654296875,125.16541290283203
4.995856761932373,142.65008544921875,60.969017028808594
3.761457920074463,185.71337890625,59.86573028564453
4.138453960418701,157.0765380859375,77.82128143310547
4.579504013061523,186.402099609375,78.85204315185547
4.639042377471924,188.14878845214844,57.885318756103516
3.403521776199341,194.38026428222656,103.97016906738281
4.086773872375488,229.43882751464844,63.73259353637695
4.270509243011475,154.23936462402344,51.74601745605469
4.607702732086182,197.39483642578125,91.48528289794922
3.961826801300049,180.1182861328125,188.11842346191406
3.3966903686523438,188.40672302246094,98.00363159179688
4.42990255355835,223.6739959716797,60.47027587890625
3.9164962768554688,211.17935180664062,77.2286376953125
3.734088897705078,251.54104614257812,78.82234954833984
5.358151435852051,132.0104217529297,60.56380844116211
4.6986165046691895,187.1117401123047,79.18474578857422
3.751371145248413,201.5123748779297,82.4716796875
4.1025567054748535,190.7545928955078,71.02940368652344
4.7278971672058105,249.00274658203125,67.90815734863281
3.2910664081573486,165.01394653320312,60.46660614013672
4.056760311126709,180.15521240234375,60.74685287475586
4.872270107269287,210.57940673828125,74.95594787597656
4.54825496673584,239.17514038085938,140.91290283203125
4.372580051422119,120.41800689697266,77.10626983642578
5.766078472137451,214.85784912109375,74.4143295288086
4.46965217590332,161.92623901367188,54.65534973144531
3.6971137523651123,169.7673797607422,270.32049560546875
5.604682445526123,214.1160125732422,77.58075714111328
3.9269626140594482,201.08078002929688,64.83487701416016
5.19259786605835,203.0813446044922,91.22996520996094
4.931365489959717,162.1855010986328,61.671531677246094
4.313632488250732,157.2891082763672,69.46401977539062
4.678205966949463,214.07640075683594,82.39713287353516
5.281507968902588,167.37977600097656,75.79869079589844
4.033381462097168,224.1404571533203,89.01852416992188
4.49855375289917,188.3975372314453,71.99053955078125
5.470827579498291,184.42440795898438,79.0367660522461
4.00381326675415,187.18360900878906,78.66075897216797
5.355636119842529,140.71775817871094,57.19983673095703
4.462425231933594,192.0564727783203,85.05682373046875
4.868402004241943,158.99024963378906,62.528324127197266
4.195492744445801,170.48268127441406,70.27291870117188
3.421051025390625,147.6505126953125,64.30696105957031
4.0141730308532715,194.46702575683594,5573.46337890625
4.471086502075195,146.3582000732422,53.98065948486328
5.474904537200928,155.06625366210938,69.46470642089844
5.783449649810791,156.88577270507812,82.54706573486328
6.294663906097412,225.7982940673828,98.67631530761719
4.299266815185547,175.3511962890625,69.56880187988281
4.647818565368652,175.25189208984375,98.07081604003906
4.156088352203369,199.63331604003906,71.97579956054688
4.175572872161865,235.38885498046875,77.01509094238281
3.7915122509002686,197.2795867919922,76.4939956665039
4.338040828704834,169.92343139648438,70.33296203613281
4.558195114135742,159.8759765625,62.63313293457031
4.180528163909912,190.11837768554688,87.1017074584961
4.415384292602539,149.3581085205078,65.96381378173828
4.902647495269775,242.00204467773438,92.87251281738281
3.93571400642395,169.603515625,80.777099609375
4.4426751136779785,168.52822875976562,61.2349739074707
4.231472969055176,163.16490173339844,79.33171081542969
4.141279697418213,187.17503356933594,51.21089172363281
4.6798930168151855,191.28207397460938,72.37370300292969
4.1300249099731445,200.93771362304688,71.3858413696289
5.201999187469482,226.90939331054688,74.2811279296875
4.522386074066162,190.36492919921875,71.99197387695312
3.5520222187042236,155.40147399902344,72.80350494384766
4.363097667694092,190.5492706298828,66.69334411621094
4.412447452545166,133.603515625,71.64573669433594
4.727784633636475,163.48048400878906,63.222198486328125
4.665005683898926,139.83419799804688,66.46176147460938
4.045562267303467,124.24785614013672,63.403892517089844
4.8643107414245605,152.66709899902344,62.40117645263672
4.628015995025635,182.390625,75.78187561035156
5.12864875793457,214.0814666748047,72.51222229003906
4.074538707733154,184.15362548828125,58.21519470214844
4.111937046051025,161.68804931640625,47.905616760253906
4.028675556182861,183.07681274414062,57.7559700012207
4.439816951751709,124.20249938964844,221.67913818359375
4.182017803192139,185.50694274902344,72.8140869140625
5.164229869842529,162.11827087402344,70.76741027832031
5.035221099853516,179.1980438232422,212.56466674804688
6.656964302062988,165.58482360839844,65.32328033447266
4.330633640289307,178.62643432617188,55.89009475708008
4.317515850067139,230.6951904296875,70.01112365722656
3.882280111312866,167.91078186035156,68.07172393798828
4.566727638244629,198.968994140625,74.79513549804688
5.23318338394165,160.05905151367188,61.1424446105957
3.9037930965423584,138.64369201660156,68.80632019042969
4.937331199645996,238.33778381347656,80.10990905761719
3.7857048511505127,204.55001831054688,64.77051544189453
5.086568832397461,167.23281860351562,64.7308349609375
4.4747443199157715,171.7727508544922,66.40879821777344
4.0974249839782715,185.4580535888672,161.17221069335938
3.7504501342773438,228.1322479248047,71.18132019042969
5.096424102783203,188.91477966308594,83.20980834960938
4.039440155029297,243.59120178222656,88.49436950683594
4.415379047393799,163.61607360839844,63.681190490722656
3.443268299102783,163.30526733398438,56.55807113647461
4.002887725830078,186.68417358398438,91.46563720703125
4.826873302459717,151.48501586914062,63.37440490722656
3.7082459926605225,174.3142852783203,97.40914154052734
4.322348594665527,160.95330810546875,85.08917236328125
4.4838151931762695,178.5410614013672,56.511592864990234
4.2906494140625,206.47720336914062,82.95654296875
4.486061096191406,187.83998107910156,74.46939086914062
3.6309432983398438,163.32681274414062,64.88792419433594
4.730407238006592,208.19996643066406,66.45661926269531
6.2428388595581055,171.9932861328125,52.679603576660156
4.491964817047119,194.13632202148438,70.37612915039062
5.540843963623047,171.3482666015625,78.83084106445312
3.652615785598755,204.9517364501953,69.00625610351562
4.174737453460693,182.18807983398438,79.21525573730469
4.617043495178223,198.190185546875,93.56031036376953
4.828233242034912,192.10784912109375,95.55985260009766
4.4759440422058105,209.98690795898438,172.54275512695312
4.9831366539001465,182.0538787841797,81.32377624511719
4.323789119720459,188.12074279785156,73.33306884765625
5.6089558601379395,137.79457092285156,73.37134552001953
5.43319034576416,185.25927734375,79.50788879394531
4.257172584533691,154.3362274169922,77.61436462402344
5.9823317527771,187.26077270507812,63.0706787109375
4.571242332458496,186.99578857421875,71.90960693359375
5.268871307373047,166.36170959472656,138.5913848876953
5.512336730957031,191.73895263671875,91.8376235961914
3.94148325920105,146.73451232910156,57.62638473510742
4.336104869842529,137.156005859375,61.293983459472656
4.58858060836792,158.5326385498047,149.3424530029297
4.5526509284973145,158.05203247070312,57.56575393676758
4.781680107116699,156.6986083984375,64.04435729980469
4.100661754608154,136.0026397705078,65.8524169921875
4.777004718780518,206.5572967529297,100.5273208618164
5.551004409790039,104.195556640625,69.0111312866211
3.711016893386841,123.11181640625,207.7405242919922
4.687865734100342,158.59066772460938,60.0875129699707
4.59997034072876,183.0910186767578,99.1783447265625
4.305070400238037,171.4095458984375,60.751216888427734
4.133872985839844,184.8592529296875,169.20892333984375
3.69929575920105,170.8443145751953,91.9703598022461
5.110867977142334,177.96080017089844,69.91209411621094
4.331963062286377,182.8308563232422,71.91947937011719
4.7722697257995605,197.1824951171875,52.43496322631836
4.6428351402282715,175.2519989013672,92.68314361572266
5.697934627532959,170.97813415527344,181.45596313476562
4.445645809173584,146.66880798339844,53.50910949707031
4.565934181213379,205.28753662109375,57.460086822509766
4.576389312744141,145.06716918945312,76.63174438476562
4.51690673828125,180.78187561035156,64.23338317871094
5.114491939544678,200.9536895751953,55.67898178100586
4.018364906311035,162.642822265625,77.07090759277344
4.285632610321045,202.45230102539062,65.73709106445312
5.045807838439941,157.2644500732422,66.2722396850586
4.275581359863281,172.76866149902344,67.51758575439453
5.303732395172119,150.16323852539062,66.07344055175781
3.778526782989502,180.8724822998047,62.57169723510742
4.323962688446045,161.56002807617188,69.37285614013672
5.1087565422058105,193.2880401611328,69.93274688720703
6.845211982727051,160.9725799560547,71.32681274414062
3.561840772628784,152.9181365966797,55.90831756591797
5.004437446594238,185.80718994140625,78.51992797851562
3.539755344390869,136.4504852294922,46.71611022949219
4.749003887176514,149.22593688964844,70.69670867919922
4.462801933288574,147.7098846435547,63.0382080078125
4.517005443572998,165.56236267089844,58.07570266723633
4.669292449951172,181.51657104492188,60.077392578125
4.967992305755615,180.94476318359375,70.90509796142578
4.383328914642334,171.32545471191406,73.92428588867188
4.392014980316162,219.96632385253906,75.20684814453125
4.081206798553467,171.975341796875,58.298091888427734
3.7791011333465576,193.95309448242188,61.3527717590332
4.253286838531494,213.81761169433594,67.0341796875
4.239131450653076,137.34036254882812,66.25482940673828
4.660691738128662,219.55413818359375,80.53536987304688
4.729032039642334,213.62322998046875,75.83406829833984
4.097564220428467,229.04136657714844,68.50885009765625
4.113921642303467,208.413818359375,75.02857971191406
5.335046291351318,151.89869689941406,61.151676177978516
4.608508586883545,147.4025115966797,83.02069091796875
3.584704637527466,181.1791534423828,84.26495361328125
4.419705867767334,201.7575225830078,83.78855895996094
4.887061595916748,174.9467010498047,71.97254180908203
4.298145294189453,187.34744262695312,77.08497619628906
5.1697492599487305,169.4150848388672,82.94677734375
4.892951488494873,200.08853149414062,80.12461853027344
3.9900460243225098,183.2838897705078,104.16958618164062
3.970062255859375,182.83132934570312,92.33970642089844
3.8504791259765625,149.3587188720703,104.81376647949219
4.158926486968994,197.24513244628906,63.404876708984375
4.025003433227539,130.05531311035156,59.66621017456055
4.597138404846191,195.85897827148438,65.21804809570312
3.980168581008911,192.29656982421875,75.47654724121094
4.3998613357543945,182.28489685058594,60.417320251464844
5.06069803237915,187.0795135498047,73.3242416381836
4.658026695251465,209.27980041503906,76.40773010253906
4.191962718963623,169.5848846435547,71.05093383789062
4.292968273162842,134.0535888671875,70.25849914550781
4.0443572998046875,245.75259399414062,52.17176055908203
4.556266784667969,211.44468688964844,61.84387969970703
5.765552997589111,131.05099487304688,44.033485412597656
5.154385566711426,139.49050903320312,70.1969223022461
5.338566303253174,131.3279571533203,87.79354095458984
4.744378566741943,132.6827850341797,68.45182800292969
4.361035346984863,146.84603881835938,54.19688415527344
5.216742992401123,174.08506774902344,105.70077514648438
4.593838214874268,201.2568359375,76.2647933959961
4.355288982391357,182.3322296142578,69.7210922241211
3.7081539630889893,153.9282684326172,63.19916915893555
4.078624248504639,175.85079956054688,89.8822021484375
5.473618030548096,209.89364624023438,97.53070068359375
4.155845642089844,164.00128173828125,88.08506774902344
5.7557806968688965,169.90182495117188,73.98230743408203
4.575265407562256,174.5553741455078,83.90174865722656
4.593885898590088,228.3080596923828,57.53424835205078
4.961846351623535,183.4192352294922,56.235450744628906
4.297245502471924,170.623046875,50.47868347167969
4.0129008293151855,238.8788604736328,72.27316284179688
4.479579925537109,144.79177856445312,74.28034210205078
3.6683521270751953,206.6138916015625,88.27635955810547
3.9015328884124756,152.8326873779297,57.30570602416992
4.717892646789551,172.75570678710938,91.91079711914062
5.043271541595459,131.4376220703125,51.809776306152344
4.381011486053467,156.46681213378906,54.3379020690918
4.589170932769775,166.41949462890625,46.15736389160156
4.412055969238281,139.99179077148438,74.52363586425781
3.9079792499542236,160.64840698242188,66.20513916015625
4.036504745483398,172.0828857421875,70.24717712402344
5.361145496368408,203.12939453125,63.10099792480469
4.103847503662109,223.59336853027344,78.44331359863281
4.388672828674316,189.59896850585938,64.50355529785156
5.2552690505981445,130.02745056152344,61.40142059326172
3.9247167110443115,248.19607543945312,82.80069732666016
4.668670177459717,217.69192504882812,82.00167083740234
4.077411651611328,217.0692901611328,65.36428833007812
4.860118389129639,259.3103942871094,84.77110290527344
4.644071102142334,184.77857971191406,80.46072387695312
3.8503568172454834,205.78163146972656,70.06034851074219
3.8948891162872314,137.1678924560547,77.65351867675781
3.437873125076294,207.33560180664062,60.19779968261719
4.230893135070801,204.93069458007812,57.0399055480957
3.8868744373321533,164.29669189453125,70.975341796875
4.780887603759766,251.68817138671875,105.54218292236328
4.370014667510986,192.79049682617188,73.79244232177734
3.9872090816497803,137.89442443847656,139.46600341796875
5.332759857177734,200.11851501464844,136.5124053955078
4.063598155975342,216.938720703125,82.43572235107422
4.495211124420166,164.36428833007812,97.82318115234375
4.638044834136963,223.08047485351562,69.687744140625
4.23402738571167,169.2305145263672,60.276161193847656
3.701559066772461,155.65423583984375,66.37336730957031
3.897847890853882,148.6388397216797,63.47100067138672
4.594564437866211,165.0192413330078,53.72541427612305
4.083026885986328,196.59335327148438,64.93670654296875
4.178565979003906,217.71702575683594,69.20278930664062
4.719851970672607,256.3068542480469,69.35116577148438
5.0139079093933105,240.4816131591797,77.48797607421875
4.966212272644043,205.2994842529297,95.13054656982422
4.398655414581299,173.80393981933594,67.1563720703125
4.3714189529418945,186.09535217285156,77.13154602050781
6.493571758270264,141.2335205078125,63.76372528076172
4.12354850769043,194.1971435546875,65.1432876586914
4.741147518157959,181.5433349609375,64.10850524902344
4.083863735198975,196.76710510253906,74.38643646240234
3.8976857662200928,188.4799041748047,61.62576675415039
4.262303352355957,202.31590270996094,92.38480377197266
3.659566640853882,162.41522216796875,70.79824829101562
4.303602695465088,183.96142578125,79.6053466796875
5.372296333312988,165.05625915527344,72.97357940673828
4.3824310302734375,169.4150390625,64.85514831542969
4.513491153717041,214.45504760742188,77.36215209960938
5.059624671936035,169.1899871826172,72.48100280761719
4.709289073944092,203.28775024414062,84.8419189453125
4.2846808433532715,154.04566955566406,60.6005973815918
3.9949519634246826,183.40753173828125,61.524497985839844
4.82401704788208,179.8861083984375,70.6614990234375
4.0523295402526855,143.9453582763672,77.91928100585938
5.855625629425049,134.75643920898438,75.98575592041016
4.302663326263428,125.84133911132812,63.148433685302734
4.7753496170043945,145.50537109375,73.13481140136719
5.305278778076172,174.83560180664062,53.703338623046875
3.8338029384613037,225.90890502929688,53.82372283935547
4.064205169677734,167.03330993652344,88.74586486816406
4.191152095794678,178.63931274414062,68.20726013183594
6.613263130187988,190.74948120117188,198.57456970214844
5.365883827209473,173.08787536621094,87.38997650146484
4.225387096405029,163.56887817382812,80.17960357666016
6.0546064376831055,235.7190704345703,81.11055755615234
4.85609769821167,224.05410766601562,67.54159545898438
4.652329921722412,152.43344116210938,76.81370544433594
4.5876898765563965,134.03636169433594,59.9090576171875
4.484769821166992,204.85665893554688,75.74301147460938
4.171853542327881,193.4088592529297,65.75447082519531
4.072685241699219,163.1034698486328,91.6124038696289
4.365268230438232,220.80580139160156,65.38621520996094
4.454963207244873,160.99607849121094,65.82228088378906
3.670902967453003,175.43365478515625,89.70181274414062
4.032218933105469,161.37826538085938,78.48080444335938
3.809015989303589,228.47035217285156,77.12454986572266
