Wall time,Step,Value
1694531892.029924,399,55.166664123535156
1694532456.7111557,799,44.027549743652344
1694533006.477383,1199,34.19459915161133
1694533554.4189088,1599,24.7730655670166
1694534103.2387042,1999,21.486831665039062
1694534652.0679045,2399,18.56983184814453
1694535202.1681664,2799,17.52265739440918
1694536004.455714,3399,15.999588966369629
1694536551.3566587,3799,14.654291152954102
1694537098.54366,4199,14.42754077911377
1694537647.5336528,4599,14.216750144958496
1694538201.6206903,4999,13.59448528289795
1694538750.6439245,5399,13.271578788757324
1694539299.2505825,5799,12.989812850952148
1694540100.2451246,6399,12.316275596618652
1694540647.1908383,6799,11.944265365600586
1694541193.5541952,7199,11.303742408752441
1694541741.6771543,7599,11.746121406555176
1694542288.8447447,7999,11.25743293762207
1694542844.1286392,8399,10.526653289794922
1694543396.04557,8799,10.388103485107422
1694544195.810983,9399,10.34797191619873
1694544739.8663712,9799,10.185470581054688
1694545285.7892,10199,10.285696983337402
1694545830.306627,10599,9.89896011352539
1694546372.9970758,10999,9.521371841430664
1694546917.1847208,11399,9.371173858642578
1694547462.5522215,11799,9.343283653259277
1694548255.9516292,12399,9.34521484375
1694548801.8870769,12799,8.829761505126953
1694549346.1144714,13199,8.707748413085938
1694549889.8240738,13599,9.012639045715332
1694550434.7251859,13999,8.696477890014648
1694550979.3900588,14399,8.176179885864258
1694551525.3902135,14799,8.021563529968262
1694552319.847443,15399,8.14790153503418
1694552867.3092623,15799,7.982018947601318
1694553412.7696774,16199,7.858558177947998
1694553957.505381,16599,7.927212238311768
1694554503.4658875,16999,7.646854877471924
1694555049.198515,17399,7.766362190246582
1694555594.7261255,17799,7.580627918243408
1694556389.6779027,18399,7.232524394989014
1694556932.9176364,18799,7.473296642303467
1694557476.5418305,19199,7.240117073059082
1694558020.5417087,19599,7.015708923339844
1694558571.0005999,19999,6.921104907989502
1694559123.4299884,20399,6.941385746002197
1694559671.510107,20799,6.714639663696289
1694560471.7891006,21399,6.741851806640625
1694561017.5246983,21799,6.931082248687744
1694561565.087639,22199,6.721785545349121
1694562111.8244638,22599,6.397800445556641
1694562656.9162934,22999,6.415402889251709
1694563203.755802,23399,6.504814147949219
1694563748.7885268,23799,6.2517170906066895
1694564551.3425646,24399,6.43097448348999
1694565092.890563,24799,6.213922500610352
1694565670.5819077,25199,6.333136558532715
1694566247.6855261,25599,5.9103684425354
1694566799.6435347,25999,6.014031410217285
1694567356.5992284,26399,5.988223552703857
1694568074.336457,26799,6.107724189758301
1694568981.9575691,27399,5.936676025390625
1694569558.910468,27799,5.808600902557373
1694570162.1723876,28199,5.758639335632324
1694570761.7418754,28599,5.77127742767334
1694571325.4457185,28999,5.647180557250977
1694571880.7554846,29399,5.635986328125
1694572438.426081,29799,5.772068023681641
